ID,GC_content,A549_cell,H1.hESC_cell,H1.hESC_cytosol,endothelial.cell.of.umbilical.vein_cell,endothelial.cell.of.umbilical.vein_cytosol,endothelial.cell.of.umbilical.vein_nucleus,HepG2_nucleus,HepG2_cell,HepG2_cytosol,keratinocyte_cytosol,keratinocyte_cell,SK.N.SH_cell,GM12878_nucleus,HeLa.S3_cytosol,K562_nucleus,A549_cytosol,IMR.90_cytosol,MCF.7_nucleus,IMR.90_cell,SK.N.SH_cytosol,SK.N.SH_nucleus,MCF.7_cytosol,HT1080_nucleus,HT1080_cytosol,SK.N.DZ_cytosol,NCI.H460_cytosol,NCI.H460_nucleus,max_exp,min_exp,mean_exp,median_exp,genomic_classification_is_7,genomic_classification_is_8,lncRNA_DB_is_1,with_repeat_L2,with_repeat_Low_complexity,with_repeat_hAT-Tip100
ENSG00000226091,0.431696905,0.0,0.003936431,0.000841341,0.0,0.0,9.52e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.89e-06,0.0,4.06e-06,0.0,0.0,0.000286916,0.000365752,0.0,0.0,7.48e-05,8.07e-05,7.71e-05,0.0,0.0,0.0,0.00014934,0.0,0.000221451,0.000218842,0,0,0,1,0,1
ENSG00000226007,0.498754891,0.012636954,0.0,0.0,0.001837536,0.001004793,0.000580595,0.0,0.0,0.0,0.000156496,0.0,0.001497288,0.000494839,0.0,0.0,0.016424706,0.000594835,0.001612573,0.0,0.0,0.000686045,0.000590464,0.002341502,0.00078415,0.000349991,0.000140575,0.0,0.000184394,0.0,0.000335637,0.000423305,0,0,0,1,1,0
ENSG00000225930,0.346318036,0.0,0.0,3.82e-05,4.22e-05,3.95e-05,8e-05,0.00029828,0.0,0.00020544,0.0,0.0,0.000410368,0.0,0.0,0.0,6.87e-05,0.0,0.0,0.0,3.61e-05,6.99e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.64e-05,0.0,6.2e-05,4.5e-05,0,0,0,1,1,0
ENSG00000225880,0.563144788,0.000290788,0.001520277,0.000321239,0.001182782,0.000558845,0.000942277,0.002378027,0.001451938,0.001239062,3.48e-05,0.000216771,0.000709826,0.003032119,0.000707885,0.002306355,0.001803969,0.0,0.001190169,0.001380417,0.000173862,0.001776288,0.000443516,0.001805148,0.000899844,0.0,0.000728435,0.000228705,0.000543827,0.000286593,0.001065824,0.001439415,0,0,0,0,0,0
ENSG00000225855,0.628779794,0.001020222,0.000515808,0.000150422,0.00076036,0.0,0.000740497,0.001190382,0.00111136,0.00025038,0.0,8.67e-05,0.003321762,0.001374114,0.000707885,0.000866237,0.001614982,0.000112943,0.006375908,0.000991069,0.000180423,0.004824163,0.000160307,0.008639334,0.0,0.0,0.001111821,0.003979462,0.003748779,0.008054905,0.010026449,0.013839289,1,0,0,1,0,0
ENSG00000225733,0.433475631,0.051045604,0.022657552,0.006646593,0.043080021,0.046722852,0.006811048,0.00534714,0.039749048,0.024845438,0.036330335,0.026263054,0.054102015,0.006564991,0.044182498,0.009190231,0.053603642,0.025540245,0.011649314,0.064454853,0.036612649,0.007295235,0.032705286,0.033351981,0.051297543,0.080018636,0.048434505,0.013209604,0.019221252,0.092745571,0.081203139,0.138368282,1,0,0,1,0,0
ENSG00000225649,0.292956243,0.0,2.17e-05,1.78e-05,0.0,0.0,3.81e-06,0.0,0.0,0.0,1.16e-05,7.71e-05,0.00048246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22e-05,0.000163864,0.0,0.0,0.0,0.0,0.0,0.0,0.000212793,0.0,0.000293913,0.000177695,0,0,0,0,0,0
ENSG00000225546,0.229989328,1.48e-05,0.0,2.55e-06,0.0,0.0,0.0,0.0,0.00031369,0.0,0.0,0.0,6.1e-05,0.0,0.0,0.004439464,0.0,0.0,2.92e-05,0.0,2.62e-05,0.0,0.0,0.0,0.000494914,0.0,0.0,0.0,3.24e-06,0.0,2.24e-06,0.0,0,0,0,0,0,0
ENSG00000225484,0.331554607,0.012666525,0.009805785,0.00248578,0.01314437,0.012842152,0.00904967,0.004717743,0.007869146,0.003222845,0.012612446,0.009427146,0.004918869,0.006888312,0.008520835,0.008215715,0.019525814,0.009434531,0.00850918,0.017603266,0.003618292,0.00288401,0.005445092,0.010179188,0.008943808,0.004514215,0.022070288,0.003081796,0.003460389,0.01199763,0.008144487,0.009511926,0,0,0,1,0,0
ENSG00000225465,0.505691925,8.38e-05,0.000168316,6.88e-05,0.0,5.08e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001907656,0.0,0.0,0.000858116,0.0,0.0,0.0,0.000129783,0.000177142,0.000190083,5.34e-06,0.0,0.0,0.0,0.000613419,0.0,0.005959116,0.0,0.002691333,0.000217681,1,0,0,0,0,0
ENSG00000225439,0.500889363,0.001365225,0.006455746,0.001924886,0.002428927,0.002105548,0.000194166,0.001403829,0.010235268,0.00679879,0.001054901,0.000635863,0.007353349,4.14e-05,0.000980552,0.001039484,0.001950004,0.002763346,6.11e-05,0.003397949,0.003818397,0.001123016,0.000138933,0.002670235,0.002660968,0.004761661,0.020204473,0.001174018,0.001431331,0.000407782,0.003011152,0.004131187,0,0,0,1,0,0
ENSG00000225377,0.550693703,0.011217514,0.004045022,0.001290056,0.003104803,0.00459495,0.000472091,0.002235728,0.022809769,0.015138383,0.00397037,0.002528999,0.009654736,0.00151606,0.003618078,0.001847521,0.010918306,0.003079587,0.00159929,0.006135186,0.00544548,0.002527879,0.003053847,0.003097011,0.003348706,0.004333646,0.006888179,0.0,0.001757525,0.0,0.003707987,0.005458153,0,0,0,1,0,0
ENSG00000225361,0.574528637,0.000340074,0.001650586,0.00042322,0.000499866,0.00031047,0.000569174,0.001765049,0.002545373,0.001348202,0.000475285,0.000679217,0.001109102,0.0,0.003885501,0.001158592,0.0,0.000188239,0.004386093,0.001002867,0.000547828,0.00228536,0.001835514,0.0,0.0,0.0,0.001610224,0.0,0.000424593,0.000286742,0.000867537,0.00123246,0,0,0,0,1,0
ENSG00000225302,0.374066169,0.001242009,0.001026187,0.000313591,0.000168969,0.000101608,8.76e-05,0.0,0.000197177,5.14e-05,0.00164611,0.001502948,0.000770826,0.003367269,0.0,0.0,0.000987888,6.78e-05,0.001259242,0.00015338,0.000567511,0.000681675,0.000520998,0.000282595,9.96e-05,0.000100316,0.001354633,0.0,0.000636751,0.0,0.000815119,0.000737114,1,0,0,1,0,0
ENSG00000225177,0.571149057,0.004095674,0.011152315,0.002111001,0.014045537,0.006999678,0.010033827,0.017590284,0.016392561,0.010451776,0.003216869,0.003819993,0.0,0.008075137,0.001656975,3.65e-05,0.004879306,0.0,0.010995784,0.004955343,0.0,0.000150755,0.002543537,0.008212558,0.001311201,0.0,0.000472843,0.0,0.001039962,0.0,0.001565803,0.002370941,0,0,0,1,0,0
ENSG00000225138,0.798470295,0.001320867,0.0,0.004303586,0.00534364,0.00114027,0.015742695,0.00575488,0.0,0.0,0.0,0.0,0.008035447,0.078523606,0.0,0.008418739,0.005274461,0.01568406,0.19961107,0.063039041,0.000849626,0.03147067,0.007689389,0.042971746,0.001549017,0.007664134,0.040178914,0.265932143,0.001584279,0.000912233,0.003020988,0.003365311,1,0,0,0,1,0
ENSG00000225106,0.502490217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47e-05,0.0,5.71e-05,0.0,0,0,0,0,0,0
ENSG00000225032,0.606723586,0.0,0.0,0.000288096,0.000302736,3.95e-05,0.000460669,0.000826426,0.0,4.49e-05,3.48e-05,0.000149331,0.001081375,0.001876838,0.000351321,0.0,0.000635684,0.000135532,0.001941995,0.000589922,0.0,0.0,6.41e-05,0.003241192,4.18e-05,0.000258592,6.39e-05,0.003727887,0.001751111,0.002590263,0.004294467,0.005697207,1,0,0,0,0,0
ENSG00000224950,0.527392387,0.000172501,3.26e-05,1.27e-05,0.000218251,0.0,0.000479705,0.000339327,0.000206139,0.0001284,1.16e-05,0.000245674,0.000676552,0.011986531,0.0,0.0,8.59e-05,3.76e-05,0.001803851,0.000188775,4.59e-05,0.001313099,8.28e-05,0.00146488,0.0,0.0,5.11e-05,0.0,0.000105905,0.0,0.000153751,0.000130593,0,0,0,0,0,0
ENSG00000224934,0.339025258,0.000586504,0.000342062,0.000163169,9.86e-05,5.64e-05,8.76e-05,0.0,0.000914183,0.00017334,0.0,0.00013488,0.000732008,0.00033515,0.00013109,0.000740362,0.000292071,0.0,0.000483506,9.44e-05,3.28e-05,0.000244704,2.67e-05,0.001349535,0.0,0.000684377,0.000396166,0.00066515,0.0001,3.47e-05,0.000214997,0.000254043,0,0,0,0,0,0
ENSG00000224914,0.331198862,0.001434225,0.003002546,0.000499706,0.00476633,0.002421663,0.000675775,0.001417512,0.002590186,0.002747764,0.003871835,0.002442291,0.004042678,0.000459352,0.001992565,0.0,0.00314406,0.003079587,0.000483506,0.003008601,0.00080042,0.000895791,0.000812222,0.001920493,0.00135298,0.00205759,0.002338658,0.000381175,0.000374195,0.000759548,0.001072591,0.001638586,0,1,0,0,0,0
ENSG00000224870,0.681785841,0.007042982,0.019855899,0.006511469,0.010630958,0.011843004,0.001785568,0.010084038,0.02427067,0.021532713,0.007772651,0.006898146,0.033311891,0.005141591,0.0,0.005765889,0.022137273,0.022392892,0.008514493,0.018641528,0.013915497,0.014725932,0.009703913,0.01484489,0.011286616,0.019122437,0.020587859,0.012254762,0.003631287,0.008744052,0.010601638,0.016024903,1,0,0,0,0,0
ENSG00000224687,0.436499466,0.000596362,0.000667836,0.000140223,0.000513947,0.000282245,0.000112312,0.0,0.00086937,0.000353101,0.000591208,0.0,0.000804099,0.0,0.00089141,0.0,0.0005326,0.000233416,4.78e-05,0.000578123,0.0,0.000107058,0.0,0.001113078,0.000841997,0.000153818,8.95e-05,0.0,0.000270592,0.0,0.000765223,0.001431587,0,0,0,0,0,0
ENSG00000224660,0.436855212,0.002631877,0.001270517,0.000354383,0.008504766,0.001936201,0.014286449,0.021246261,0.01465382,0.002041563,0.0,0.00294809,0.011030023,0.012215221,0.0,0.006373608,0.001245597,0.0,0.019008174,0.010453414,0.000508463,0.01368594,0.000638556,0.004100512,0.000154259,0.000358908,0.000396166,0.000628938,0.020036837,0.021025807,0.041615669,0.06164815,1,0,0,0,0,0
ENSG00000224189,0.467805052,0.001897515,3.26e-05,7.65e-06,0.016734958,0.012328466,0.003453114,0.027359624,0.096858615,0.091286121,0.0,0.0,0.008401451,0.0,0.0,0.0,0.001683704,0.0,0.00046491,0.0,0.000357565,8.96e-05,0.000363362,0.0,0.000286022,0.002195803,0.000242812,0.0,0.00699517,0.0,0.006342069,0.007547043,0,0,0,0,1,0
ENSG00000224152,0.538598364,0.000975865,0.0,0.000736811,0.002414847,0.001772499,0.000451151,0.000358483,0.000905221,0.000770401,0.000515858,0.000529886,0.002617482,0.000149832,0.0,0.000431765,0.003238553,0.001912507,0.001033428,0.001274231,0.000990684,0.00061176,0.002797356,0.000651699,0.000742371,0.001306336,0.002325879,0.0,0.001006328,0.001582673,0.002160723,0.002631864,1,0,0,0,0,0
ENSG00000224078,0.373710423,0.026264558,0.197798857,0.057899554,0.023979498,0.017290334,0.026547477,0.029765016,0.064942864,0.02607166,0.018849114,0.020126016,0.018671739,0.011954987,0.0,2.71e-06,0.025917017,0.013191778,1.86e-05,0.04691058,0.009988847,0.01482862,0.0,0.03035878,0.006996288,0.022811832,0.040945687,0.026785136,0.054431431,0.017082923,0.052368558,0.050385779,0,0,0,1,0,0
ENSG00000224050,0.242974031,0.000473146,0.0,2.29e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000249548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000104973,0.0,1.07e-05,0.0,0.0,0.0,0.003821086,0.0,8.04e-05,0.0,0.000116969,0.000184412,0,0,0,0,0,0
ENSG00000224032,0.393987905,0.0,0.103139914,0.017221994,0.034413326,0.031690479,0.003734845,0.008693891,0.026197625,0.049299256,0.012525503,0.012567922,0.014773244,0.002371677,0.0,0.003812795,0.046310454,0.06273624,0.007008185,0.033071015,0.012787036,0.0,0.024206347,0.017290202,0.024498257,0.028721552,0.087923323,0.026417302,0.022444843,0.031739827,0.055358592,0.080166758,0,0,0,1,0,0
ENSG00000223960,0.329420135,0.017555706,0.006488324,0.00216964,0.012320647,0.010747893,0.006713965,0.0,0.001523639,0.000719041,0.011574933,0.014461058,0.015266795,0.007404837,0.008363528,0.005558804,0.010325573,0.001889918,0.001949965,0.01138549,0.006291825,0.005846676,0.000475577,0.021194627,0.009120563,0.017586489,0.011782748,0.0,0.002974504,0.00479892,0.008366,0.013327424,0,0,0,1,0,0
ENSG00000223891,0.442369264,0.003055738,0.003474918,0.001009609,0.002710542,0.002472467,0.000247467,0.000859264,0.010306968,0.009360374,0.00107229,0.000698485,0.006804343,0.000167575,0.001782821,0.000116401,0.002955073,0.001415556,0.000417091,0.00271364,0.00216179,0.000375795,0.001915668,0.000657466,0.001407613,0.009175559,0.000984026,0.000325904,0.006167804,0.007945852,0.011447107,0.013799055,0,0,0,0,0,0
ENSG00000223812,0.230345073,0.0,0.0,0.0,0.0,0.0,0.0,8.48e-05,0.00027784,0.0001605,0.0,0.0,0.004397591,0.0,0.0,0.003979275,0.0,0.0,0.000377241,0.0,0.00520929,0.00341493,9.62e-05,0.00056519,0.0,0.0,0.0,0.0,0.000926412,0.0,0.000437183,0.0,0,0,0,0,0,0
ENSG00000223768,0.543934543,0.002099587,0.0,0.000690919,0.003914445,0.001998295,0.002579365,0.002468332,0.005843603,0.001996623,0.000857832,0.001657097,0.008423633,0.000508639,0.0010225,0.00072412,0.001125333,0.000775544,0.010530874,0.004412615,0.003670778,0.0,0.002180174,0.012768682,0.002885929,0.002079883,0.002070288,0.002405211,0.000885794,0.0,0.001628244,0.002201491,0,0,0,0,0,0
ENSG00000223573,0.6150836,0.000507647,0.000586392,0.000135124,0.0,2.26e-05,0.0,0.000177873,0.00024199,0.00016692,0.010224427,0.0,0.000210729,0.000240519,0.004362668,0.000100159,0.000841852,0.0,0.00320655,5.9e-05,1.97e-05,2.84e-05,0.008434817,0.0,8.03e-05,0.0,1.28e-05,0.0,0.000273333,0.0,0.000556158,0.000579859,0,0,1,1,1,0
ENSG00000223482,0.355745286,0.020813516,0.019448683,0.004737004,0.02687309,0.030860678,0.014760443,0.008187637,0.020336097,0.0128978,0.024761198,0.016609503,0.019647749,0.011688839,0.017854427,0.013869263,0.041233571,0.016346661,0.013936671,0.041636679,0.015483532,0.020738656,0.009222992,0.026269803,0.023839442,0.007401083,0.038555911,0.0,0.003294391,0.013775646,0.008921045,0.012337571,0,0,0,0,0,0
ENSG00000223473,0.580042689,0.002094659,0.006510042,0.001208472,0.00267534,0.000773352,0.003563522,0.008792406,0.004284114,0.002214903,0.000278216,0.00097788,0.005390238,0.006740452,0.0,0.0,0.003539215,0.0,0.007829083,0.001852354,0.000577352,0.009174212,0.000905734,0.00548465,9.64e-05,0.0,0.00057508,0.0,0.00015657,0.0,0.000206743,0.000240286,0,0,0,0,0,0
ENSG00000223414,0.392031306,0.035160697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001802291,0.0,0.0,0.0,0.055811356,0.001731797,0.000294886,0.000943875,0.0,0.0,0.000144276,0.0,6.43e-05,0.0,0.043808307,0.017627417,0.009121565,0.0,0.003647881,0.000366079,0,0,0,0,0,0
ENSG00000219545,0.294201352,0.023957969,0.008318085,0.00280447,0.004604402,0.004380444,0.001136444,0.002238465,0.016482187,0.011992578,0.013539831,0.00926818,0.021289221,0.003625531,0.024928032,0.001607952,0.027059531,0.005985995,0.006046486,0.011656854,0.012504921,0.002423006,0.010569571,0.003985167,0.00687738,0.011623267,0.015974441,0.006640061,0.004797858,0.024485128,0.014645562,0.017792797,1,0,0,0,0,0
ENSG00000218510,0.472963358,0.023888968,0.022510954,0.007436944,0.016784241,0.021597394,0.003024806,0.008869028,0.024378221,0.020987012,0.008560929,0.005920267,0.026945643,0.003247009,0.0,0.002992577,0.03806374,0.016211129,0.007369487,0.023172127,0.013682588,0.008949172,0.006674112,0.011569094,0.012745649,0.011074874,0.012626198,0.009557952,0.00470523,0.015479129,0.015771673,0.024287978,0,0,0,0,0,0
ENSG00000215808,0.349519744,0.001035008,0.001075053,0.00021161,0.0,0.0,0.0,0.0,0.000367466,0.0002889,0.001194009,0.001392154,7.76e-05,0.0,0.003020308,0.0,0.001726656,0.000188239,0.000162054,0.000554526,0.000111534,5.9e-05,0.000168322,0.006038306,0.003316568,0.0,0.010709265,0.003325748,0.001074018,0.0,0.000706203,0.000253803,0,0,0,0,0,0
ENSG00000215769,0.475275703,0.002557948,0.00074385,0.000257501,0.010567595,0.003612737,0.021752331,0.009085212,0.004454403,0.000918061,0.0,0.007476203,0.006959618,0.001673777,0.0,0.002551338,0.001761017,0.000617423,0.036757107,0.007385821,0.000967721,0.015964745,0.002057272,0.011465284,0.000350296,0.0,0.000204473,0.002679657,0.000815027,0.0,0.00132901,0.00156513,0,0,0,0,0,0
ENSG00000215447,0.58342227,0.004085817,0.006140832,0.001856049,0.010145172,0.008856851,0.011206439,0.011939392,0.013865113,0.009803355,0.001576556,0.003107056,0.027733106,0.00193204,0.005731245,0.003375617,0.007233056,0.014750395,0.010663705,0.019467419,0.012790316,0.022753094,0.005012263,0.018893496,0.004126428,0.003060749,0.004792332,0.002081213,0.000990138,0.000317554,0.002020467,0.002292463,0,0,0,0,0,0
ENSG00000215424,0.452508004,0.002730449,0.003811551,0.001420082,0.001555922,0.001100756,0.001393428,0.003877634,0.0096527,0.002503804,0.000973755,0.002861382,0.006527068,0.00539591,0.005647348,0.012947533,0.002602869,0.000429185,0.008920957,0.001521998,0.000872589,0.001514105,0.00284812,0.006165185,0.002525991,0.002124467,0.005444089,0.003295254,0.003173694,0.016759818,0.011167011,0.017273061,1,0,0,1,1,0
ENSG00000215304,0.367307008,0.002084802,0.000830723,0.000252402,0.000556189,0.000536266,0.000217009,0.00010946,0.0,9.63e-05,0.0,0.0,0.000671007,8.28e-05,0.000781295,0.0,0.001623572,0.0,0.0,7.08e-05,0.000167301,0.0,0.0,0.0,0.0,0.0,2.56e-05,0.0,1.06e-05,0.0,3.73e-06,0.0,0,1,0,1,0,0
ENSG00000215256,0.408217716,0.013578318,0.009056505,0.002554617,0.009835396,0.007835124,0.000826158,0.004134866,0.037436702,0.031605709,0.010282389,0.007659255,0.014102237,0.00111388,0.011399567,0.000925791,0.016201357,0.008515925,0.0032464,0.014346898,0.00737108,0.001254108,0.012950129,0.004163951,0.005010204,0.002639422,0.015399361,0.002020225,0.004246967,0.015129476,0.011456393,0.017097289,1,0,1,0,0,0
ENSG00000215246,0.521700462,0.0,0.000114021,2.8e-05,0.0,0.0,0.0,0.0,4.48e-05,1.93e-05,0.0,0.0,3.33e-05,5.91e-06,0.00033559,4.06e-06,0.000206168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000421725,0.0,0.001610585,9.12e-05,0.000914353,0.000277252,0,0,0,0,1,0
ENSG00000215190,0.438278193,0.002548091,0.000901307,0.000272798,0.007751447,0.006988388,0.004646665,0.003926891,0.007654044,0.004372027,0.001704071,0.001594474,0.00666016,0.003164208,0.0,0.002355081,0.009423589,0.008237332,0.008379005,0.014535673,0.006403359,0.00616348,0.004672947,0.004665702,0.00211142,0.00543935,0.002888179,0.0,0.00190811,0.001175872,0.002815252,0.003811741,0,0,0,0,0,0
ENSG00000215068,0.464247599,0.001246938,0.0,0.0,0.002231797,0.001930556,0.002112986,0.00063487,0.001156173,0.000719041,2.9e-05,0.0,0.000576733,0.000500753,0.004829347,0.00103001,0.001950004,0.001618854,0.003737876,0.002619253,0.000354284,0.00152503,0.000943139,0.002347269,0.000273167,0.0,0.00284984,0.000891948,0.0006726,0.000371668,0.001118662,0.001549594,1,0,0,0,0,0
ENSG00000215067,0.395944504,0.003523956,0.0,0.000815846,0.020318506,0.009579398,0.005535642,0.007363948,0.013605198,0.010316956,0.003298015,0.004099387,0.008279449,0.011470006,0.007603207,0.006465646,0.00787733,0.00961524,0.009470879,0.00942695,0.004110353,0.011942425,0.003556142,0.004221624,0.000578471,0.00305852,0.002939297,0.0,0.000889336,0.003596766,0.003122302,0.00568904,1,0,0,1,0,0
ENSG00000215039,0.506225543,0.004593464,0.003339179,0.001700529,0.011715175,0.013113107,0.008766035,0.006712658,0.0110419,0.005643189,0.00477024,0.00439805,0.019969389,0.014017144,0.0,0.000200317,0.00760244,0.0,0.103988396,0.026050946,0.018232515,0.042032266,0.022608621,0.027821192,0.006674915,0.0,0.014210863,0.010232631,0.009308354,0.013975324,0.020783821,0.028153574,1,0,0,0,0,0
ENSG00000215022,0.460690146,0.000340074,0.000651547,0.000114728,0.000295696,0.000248376,0.000388333,0.00064308,0.001012772,0.00019902,0.0,0.000187869,0.000493551,0.00056384,3.15e-05,0.000262578,0.00052401,0.0,0.000475536,0.000188775,0.0,0.000268737,5.34e-05,0.00050175,3.86e-05,0.000200632,5.11e-05,0.0,0.000284284,0.0,0.000505942,0.000699637,0,1,0,0,0,0
ENSG00000214922,0.442902882,0.000625933,0.003219729,0.001287507,0.001506639,0.001998295,0.001724653,0.002796713,0.004015236,0.002349724,0.006051192,0.006291187,2.22e-05,0.00413417,0.003062257,0.004482775,0.000773129,0.002296514,0.002818682,0.003905282,9.84e-06,0.0,0.001087415,0.001136147,0.000221747,0.0,0.000230032,0.0,0.001452507,0.000680144,0.002108997,0.002154409,1,0,0,0,0,0
ENSG00000214900,0.433831377,0.001015293,0.0,3.31e-05,0.000140807,0.0,0.000146576,0.0,0.000752857,0.000321,0.001333117,0.001421057,0.000598915,0.005419568,0.00054009,0.000169187,0.003367408,0.000188239,0.001896833,0.00082589,0.000741373,0.000777809,0.00145345,0.002404941,0.00154259,0.0,0.000191693,0.0,0.0011098,0.0,0.000842292,0.000232962,0,0,0,1,0,0
ENSG00000214719,0.437566702,0.014766113,0.006450317,0.001170229,0.008927188,0.006954519,0.002611726,0.006939789,0.024987676,0.022585595,0.005315079,0.002326679,0.005506693,0.001123737,0.006564976,5.41e-05,0.009638347,0.0,0.000844808,0.006500938,0.003916809,0.000906715,0.001247722,0.002231924,0.001632574,0.001486904,0.005661342,0.0,0.004558494,0.002678829,0.004533346,0.005031754,0,0,0,1,1,0
ENSG00000214401,0.436499466,0.003198667,0.0,0.000499706,0.005604134,0.009037488,0.000833773,0.000342064,0.003728434,0.002709244,0.003413939,0.002654245,0.003504764,0.0,0.002065975,0.000389807,0.005798471,0.003666893,0.000353332,0.001592789,0.004208765,0.000699154,0.00184353,0.0,0.006231421,0.002877951,0.000115016,0.0,0.012424676,0.002591876,0.009292055,0.006473909,0,0,0,0,0,0
ENSG00000214293,0.395588758,0.008358921,0.009898087,0.004109823,0.004914178,0.005972306,0.002004481,0.005776772,0.019278512,0.013366461,0.003767504,0.004518479,0.016553353,0.001943868,0.0,0.00410109,0.01575466,0.010646789,0.013891509,0.013332232,0.009280278,0.009997903,0.008055423,0.0,0.003429049,0.005657816,0.016306709,0.0,0.004364018,0.001674854,0.009038413,0.013202739,0,0,0,1,0,0
ENSG00000214194,0.290821772,0.034450978,0.0,0.006697584,0.02477506,0.028642232,0.002331899,0.001406566,0.025301367,0.016159165,0.0724636,0.04797391,0.069352173,0.005273679,0.017686633,0.008823434,0.02257538,0.013282132,0.002683194,0.043559824,0.046037265,0.003985178,0.011555458,0.026362079,0.049369306,0.024358926,0.064702875,0.019354138,0.018895003,0.066910976,0.044790373,0.061091069,0,0,0,0,0,0
ENSG00000214106,0.353432942,0.001636298,0.000298626,7.65e-05,0.003182247,0.002833741,0.001168805,0.001409302,0.00746583,0.003884106,0.001640313,0.001864234,0.004586138,0.002038499,0.001662218,0.0,0.001425994,0.002093216,0.000526012,0.003173779,0.002217557,0.001935783,0.0006439,0.0,0.000874134,0.000156047,0.001597444,0.000472656,0.001299304,0.004548268,0.003712412,0.005127584,1,0,0,0,1,0
ENSG00000213963,0.340270366,0.002469233,0.00111306,0.000277897,0.002717583,0.001145915,0.002253851,0.00256411,0.006560609,0.002349724,0.000741909,0.0,0.005295964,0.001102051,0.0,0.001468542,0.000996478,0.000429185,0.0,0.001014665,0.001112059,0.002031916,0.0,0.0,0.001160156,0.00170537,0.000217252,0.0,0.001452454,0.000679293,0.001331051,0.001453941,0,1,0,1,0,1
ENSG00000213888,0.68303095,0.001049794,0.002807082,0.0007929,0.000732198,0.00056449,9.9e-05,0.0,0.001120323,0.001200542,0.0,0.0,0.006782161,0.000514553,0.0,0.0,0.002413882,0.001814622,0.000587115,0.002277098,0.001646766,0.001160159,0.001939714,0.002312665,0.000928768,0.004775036,0.001763578,0.000550797,0.000143927,0.0,0.000290639,0.00039879,0,0,0,0,0,0
ENSG00000213742,0.358235503,0.006328334,0.003751826,0.000555795,0.001203903,0.0,0.000580595,0.003415164,0.007232803,0.003460385,0.001901141,0.001233188,0.007037255,0.001762493,0.006412912,0.001262811,0.005892965,0.001709209,0.010435235,0.003527732,0.001735337,0.004321646,0.003534768,0.002704838,0.0,0.0,0.000805112,0.000846208,0.002739818,0.006458136,0.007570482,0.011441278,1,0,0,0,0,0
ENSG00000213599,0.636961935,0.002010873,0.008399529,0.001547557,0.012243203,0.002404728,0.011661397,0.02509653,0.011678243,0.003331985,0.0,0.002683148,0.012660404,0.008252569,0.0,0.00879095,0.012739455,0.007348844,0.084098221,0.018275777,0.001623803,0.046482818,0.004355005,0.050895942,0.002101779,0.008511245,0.015488818,0.042529551,0.001470345,0.000671301,0.003507774,0.005079527,0,1,0,0,0,0
ENSG00000213062,0.461401636,0.00032036,0.0,0.000336536,0.000359059,0.000316115,0.000131348,0.000736121,0.003029352,0.001354622,0.000411527,0.0,0.000876191,0.000220805,0.002076462,0.000353262,0.000498239,0.0,0.000555235,0.0,0.000193544,4.37e-05,0.001554977,0.0,0.000388861,0.0,0.000715655,0.0,0.000277053,0.0,0.00043112,0.000443458,0,0,0,0,0,0
ENSG00000212978,0.439879047,0.020330513,0.001379108,0.000354383,0.006033597,0.007959312,0.000534909,0.00098788,0.00937486,0.007344491,0.008926087,0.005159158,0.010580837,0.001222311,0.012060259,0.0,0.020307534,0.006821775,0.000332079,0.008341494,0.004786117,0.001002849,0.001461465,0.005871056,0.008757412,0.002111092,0.00798722,0.001936367,0.007494618,0.002367932,0.009018448,0.013188698,0,0,0,1,0,0
